Middlesbrough,"[u'Strachan, Gordon', u'Gordon Strachan']",26-Oct-09,18-Oct-10,357,51,15,13,23,,
Middlesbrough,"[u'Agnew, Steve', u'Steve Agnew']",18-Oct-10,26-Oct-10,8,2,0,0,2,,
Middlesbrough,"[u'Mowbray, Tony', u'Tony Mowbray']",26-Oct-10,22-Oct-13,1092,153,61,37,55,,
Middlesbrough,"[u'Venus, Mark', u'Mark Venus']",23-Oct-13,12-Nov-13,20,3,1,1,1,,
Middlesbrough,"[u'Karanka, Aitor', u'Aitor Karanka']",13-Nov-13,Present,,67,34,18,15,,
NewcastleUnited,Osvaldo Ardiles,26-Mar-91,5-Feb-92,316,47,10,18,19,,
NewcastleUnited,Kevin Keegan,5-Feb-92,8-Jan-97,1799,251,138,51,62,,
NewcastleUnited,"[u'Terry McDermott', u'[', u'2', u']']",8-Jan-97,14-Jan-97,6,1,0,1,0,,
NewcastleUnited,Kenny Dalglish,14-Jan-97,27-Aug-98,590,78,30,26,22,,
NewcastleUnited,Ruud Gullit,28-Aug-98,28-Aug-99,365,52,18,14,20,,
NewcastleUnited,"[u'Steve Clarke', u'[', u'2', u']']",28-Aug-99,2-Sep-99,5,1,0,0,1,,
NewcastleUnited,Sir Bobby Robson,2-Sep-99,30-Aug-04,1824,255,119,64,72,,
NewcastleUnited,"[u'John Carver', u'[', u'2', u']']",11-Sep-04,13-Sep-04,2,1,1,0,0,,
NewcastleUnited,Graeme Souness,13-Sep-04,2-Feb-06,507,87,39,19,29,,
NewcastleUnited,Glenn Roeder,2-Feb-06,6-May-07,458,72,33,15,24,,
NewcastleUnited,"[u'Nigel Pearson', u'[', u'2', u']']",6-May-07,15-May-07,9,1,0,1,0,,
NewcastleUnited,Sam Allardyce,15-May-07,9-Jan-08,239,24,8,6,10,,
NewcastleUnited,"[u'Nigel Pearson', u'[', u'2', u']']",9-Jan-08,16-Jan-08,7,2,1,0,1,,
NewcastleUnited,Kevin Keegan,16-Jan-08,4-Sep-08,232,21,6,6,9,,
NewcastleUnited,"[u'Chris Hughton', u'[', u'2', u']']",8-Sep-08,28-Sep-08,20,3,0,0,3,,
NewcastleUnited,Joe Kinnear,29-Sep-08,1-Apr-09,184,18,4,8,6,,
NewcastleUnited,Alan Shearer,1-Apr-09,24-May-09,53,8,1,2,5,,
NewcastleUnited,"[u'Chris Hughton', u'[', u'5', u']']",24-May-09,6-Dec-10,561,64,38,11,15,,
NewcastleUnited,Alan Pardew,9-Dec-10,2-Jan-15,1485,185,71,41,73,,
NewcastleUnited,John Carver,26-Jan-15,9-Jun-15,134,20,3,4,13,,
NewcastleUnited,Steve McClaren,10-Jun-15,Present,,20,5,5,10,,
NorwichCity,"Stringer, Dave",9-Nov-87,1-May-92,1635,229,89,58,82,,
NorwichCity,"Williams, David",1-May-92,1-Jun-92,31,1,0,0,1,,
NorwichCity,"Walker, Mike",1-Jun-92,6-Jan-94,584,80,36,20,24,,
NorwichCity,"Deehan, John",12-Jan-94,9-Apr-95,452,58,13,22,23,,
NorwichCity,"Megson, Gary",9-Apr-95,14-Jun-95,66,5,0,1,4,,
NorwichCity,"O'Neill, Martin",14-Jun-95,17-Dec-95,186,26,12,9,5,,
NorwichCity,"Franklin, Paul",17-Dec-95,20-Dec-95,3,1,0,0,1,,
NorwichCity,"Megson, Gary",21-Dec-95,21-Jun-96,183,27,5,9,13,,
NorwichCity,"Walker, Mike",1-Aug-96,30-Apr-98,637,98,32,26,40,,
NorwichCity,"Faulkner, John",30-Apr-98,12-Jun-98,43,1,1,0,0,,
NorwichCity,"Rioch, Bruce",12-Jun-98,13-Mar-00,640,93,30,31,32,,
NorwichCity,"Hamilton, Bryan",5-Apr-00,4-Dec-00,243,35,10,10,15,,
NorwichCity,"Worthington, Nigel",4-Dec-00,2-Oct-06,2128,280,114,62,104,,
NorwichCity,"Hunter, Martin",2-Oct-06,16-Oct-06,14,1,0,1,0,,
NorwichCity,"Grant, Peter",16-Oct-06,9-Oct-07,358,53,18,11,24,,
NorwichCity,"Duffy, Jim",9-Oct-07,30-Oct-07,21,3,0,0,3,,
NorwichCity,"Roeder, Glenn",30-Oct-07,16-Jan-09,444,65,20,15,30,,
NorwichCity,"Gunn, Bryan",15-Jan-09,14-Aug-09,211,21,6,5,10,,
NorwichCity,"Butterworth, Ian",14-Aug-09,18-Aug-09,4,2,0,1,1,,
NorwichCity,"Lambert, Paul",18-Aug-09,1-Jun-12,1018,142,70,35,37,,
NorwichCity,"Hughton, Chris",7-Jun-12,6-Apr-14,668,82,24,23,35,,
NorwichCity,"Adams, Neil",6-Apr-14,5-Jan-15,274,32,11,8,13,,
NorwichCity,"Neil, Alex",9-Jan-15,Present,,18,13,3,2,,
OldhamAthletic,"[u'Royle, Joe', u'Joe Royle']",14-Jul-82,10-Nov-94,4502,608,225,165,218,,
OldhamAthletic,"[u'Sharp, Graeme', u'Graeme Sharp']",16-Nov-94,11-Feb-97,818,117,35,34,48,,
OldhamAthletic,"[u'Warnock, Neil', u'Neil Warnock']",21-Feb-97,7-Apr-98,410,69,22,20,27,,
OldhamAthletic,"[u'Ritchie, Andy', u'Andy Ritchie']",7-May-98,31-Oct-01,1273,179,59,45,75,,
OldhamAthletic,"[u'Urmson, Billy !', u'Billy Urmson']",31-Oct-01,7-Nov-01,7,1,0,1,0,,
OldhamAthletic,"[u'Wadsworth, Mick', u'Mick Wadsworth']",7-Nov-01,31-May-02,205,35,15,9,11,,
OldhamAthletic,"[u'Dowie, Iain', u'Iain Dowie']",31-May-02,19-Dec-03,567,82,31,28,23,,
OldhamAthletic,"[u'Eyres, David', u'David Eyres', u' &', u'\n', u'John Sheridan']",20-Dec-03,10-Mar-04,81,12,2,6,4,,
OldhamAthletic,"[u'Talbot, Brian', u'Brian Talbot']",10-Mar-04,25-Feb-05,352,55,20,14,21,,
OldhamAthletic,"[u'Philliskirk, Tony', u'Tony Philliskirk']",25-Feb-05,1-Mar-05,4,1,0,0,1,,
OldhamAthletic,"[u'Moore, Ronnie', u'Ronnie Moore']",1-Mar-05,1-Jun-06,457,65,23,18,24,,
OldhamAthletic,"[u'Sheridan, John', u'John Sheridan']",1-Jun-06,15-Mar-09,1018,151,61,47,43,,
OldhamAthletic,"[u'Royle, Joe', u'Joe Royle']",15-Mar-09,2-May-09,48,9,1,4,4,,
OldhamAthletic,"[u'Penney, Dave', u'Dave Penney']",30-Apr-09,6-May-10,371,48,13,13,22,,
OldhamAthletic,"[u'Gray, Martin', u'Martin Gray']",6-May-10,2-Jun-10,27,1,0,0,1,,
OldhamAthletic,"[u'Dickov, Paul', u'Paul Dickov']",9-Jun-10,3-Feb-13,970,141,43,37,61,,
OldhamAthletic,"[u'Philliskirk, Tony', u'Tony Philliskirk']",4-Feb-13,18-Mar-13,42,8,3,1,4,,
OldhamAthletic,"[u'Johnson, Lee', u'Lee Johnson']",18-Mar-13,25-Feb-15,709,103,36,32,35,,
OldhamAthletic,"[u'Holden, Dean', u'Dean Holden']",25-Feb-15,6-May-15,70,15,3,5,7,,
OldhamAthletic,"[u'Kelly, Darren', u'Darren Kelly']",6-May-15,12-Sep-15,129,9,1,4,4,,
OldhamAthletic,"[u'Dunn, David', u'David Dunn']",13-Sep-15,12-Jan-16,121,20,3,9,8,,
OldhamAthletic,"[u'Sheridan, John', u'John Sheridan']",13-Jan-16,Present,,0,0,0,0,,
QPR,Gerry Francis,1-Jun-91,11-Nov-94,1259,,59,47,52,,
QPR,Ray Wilkins,15-Nov-94,4-Sep-96,659,,31,13,36,,
QPR,Stewart Houston,16-Sep-96,10-Nov-97,420,,25,15,23,,
QPR,John Hollins,11-Nov-97,5-Dec-97,24,,1,2,1,,
QPR,Ray Harford,5-Dec-97,28-Sep-98,297,,5,18,18,,
QPR,Iain Dowie,28-Sep-98,16-Oct-98,18,,1,0,1,,
QPR,Gerry Francis,16-Oct-98,25-Feb-01,863,,36,42,47,,
QPR,Ian Holloway,26-Feb-01,2-Feb-06,1802,,100,71,81,,
QPR,Gary Waddock,6-Feb-06,19-Sep-06,225,,4,8,11,,
QPR,John Gregory,20-Sep-06,1-Oct-07,376,,13,12,23,,
QPR,Mick Harford,1-Oct-07,29-Oct-07,28,,2,2,1,,
QPR,Luigi De Canio,29-Oct-07,12-May-08,196,,12,11,12,,
QPR,Iain Dowie,14-May-08,24-Oct-08,163,,8,3,4,,
QPR,Gareth Ainsworth,24-Oct-08,19-Nov-08,26,,2,1,4,,
QPR,Paulo Sousa,19-Nov-08,9-Apr-09,141,,7,12,7,,
QPR,Gareth Ainsworth,9-Apr-09,3-May-09,24,,1,1,3,,
QPR,Jim Magilton,3-Jun-09,16-Dec-09,196,,9,8,7,,
QPR,"[u'Steve Gallen', u'\n', u'Marc Bircham']",16-Dec-09,17-Dec-09,1,,0,1,0,,
QPR,Paul Hart,17-Dec-09,15-Jan-10,29,,1,2,2,,
QPR,Mick Harford,15-Jan-10,2-Mar-10,46,,1,0,6,,
QPR,Neil Warnock,2-Mar-10,8-Jan-12,677,,33,27,24,,
QPR,Mark Hughes,10-Jan-12,23-Nov-12,318,,8,6,18,,
QPR,"[u'Mark Bowen', u'\n', u'Eddie Niedzwiecki']",23-Nov-12,24-Nov-12,1,,0,0,1,,
QPR,Harry Redknapp,24-Nov-12,3-Feb-15,801,,36,26,41,,
QPR,"[u'Les Ferdinand', u'\n', u'Chris Ramsey']",3-Feb-15,4-Feb-15,1,,0,0,0,,
QPR,"[u'Chris Ramsey', u'\n', u'Kevin Bond']",4-Feb-15,12-Feb-15,8,,1,0,1,,
QPR,Chris Ramsey,12-Feb-15,4-Nov-15,265,,8,6,16,,
QPR,Neil Warnock,4-Nov-15,4-Dec-15,30,,2,1,1,,
QPR,Jimmy Floyd Hasselbaink,4-Dec-15,Present,,,0,1,0,,
SheffieldUnited,Bassett Dave !,21-Jan-88,12-Dec-95,2882,393,150,101,142,,
SheffieldUnited,Kendall Howard !,13-Dec-95,27-Jun-97,562,82,34,27,21,,
SheffieldUnited,Spackman Nigel !,27-Jun-97,2-Mar-98,248,43,20,17,6,,
SheffieldUnited,Slade Russell !,2-Mar-98,9-Mar-98,7,2,0,1,1,,
SheffieldUnited,Thompson Steve !,9-Mar-98,2-Jul-98,115,17,5,6,6,,
SheffieldUnited,Bruce Steve !,2-Jul-98,17-May-99,319,55,22,15,18,,
SheffieldUnited,Heath Adrian !,15-Jun-99,23-Nov-99,161,22,7,5,10,,
SheffieldUnited,Slade Russell !,23-Nov-99,2-Dec-99,9,2,0,1,1,,
SheffieldUnited,Warnock Neil !,2-Dec-99,16-May-07,2722,388,165,100,123,,
SheffieldUnited,Robson Bryan !,22-May-07,14-Feb-08,268,38,14,12,12,,
SheffieldUnited,Blackwell Kevin !,14-Feb-08,14-Aug-10,912,125,53,36,36,,
SheffieldUnited,Speed Gary !,17-Aug-10,14-Dec-10,119,18,6,9,3,,
SheffieldUnited,Carver John !,14-Dec-10,30-Dec-10,16,3,1,2,0,,
SheffieldUnited,Adams Micky !,30-Dec-10,10-May-11,131,24,4,15,5,,
SheffieldUnited,Wilson Danny !,27-May-11,10-Apr-13,684,106,55,31,20,,
SheffieldUnited,Morgan Chris !,10-Apr-13,10-Jun-13,61,7,2,2,3,,
SheffieldUnited,Morgan Chris !,10-Jun-13,11-Oct-13,123,13,1,2,10,,
SheffieldUnited,Morgan Chris !,11-Oct-13,23-Oct-13,12,3,1,1,1,,
SheffieldUnited,Clough Nigel !,23-Oct-13,25-May-15,579,104,49,30,25,,
SheffieldUnited,Adkins Nigel !,2-Jun-15,Present,,19,9,4,6,,
SheffieldWednesday,"[u'(18) ', u'Francis, Trevor', u'Trevor Francis']",7-Jun-91,20-May-95,1443,214,88,68,58,,
SheffieldWednesday,"[u'(19) ', u'Pleat, David', u'David Pleat']",14-Jun-95,3-Nov-97,873,102,32,30,40,,
SheffieldWednesday,"[u'(20) ', u'Atkinson, Ron', u'Ron Atkinson']",14-Nov-97,17-May-98,184,27,9,7,11,,
SheffieldWednesday,"[u'(21) ', u'Wilson, Danny', u'Danny Wilson']",6-Jul-98,21-Mar-00,624,80,23,17,40,,
SheffieldWednesday,"[u'(22) ', u'Jewell, Paul', u'Paul Jewell']",21-Jun-00,12-Feb-01,236,38,12,5,21,,
SheffieldWednesday,"[u'(23) ', u'Shreeves, Peter', u'Peter Shreeves']",12-Feb-01,17-Oct-01,247,31,11,9,11,,
SheffieldWednesday,"[u'(24) ', u'Yorath, Terry', u'Terry Yorath']",17-Oct-01,31-Oct-02,379,56,16,15,25,,
SheffieldWednesday,"[u'(25) ', u'Turner, Chris', u'Chris Turner']",7-Nov-02,19-Sep-04,682,96,29,31,36,,
SheffieldWednesday,"[u'(26) ', u'Sturrock, Paul', u'Paul Sturrock']",23-Sep-04,19-Oct-06,756,104,35,29,40,,
SheffieldWednesday,"[u'(27) ', u'Laws, Brian', u'Brian Laws']",6-Nov-06,13-Dec-09,1133,154,52,42,60,,
SheffieldWednesday,"[u'(28) ', u'Irvine, Alan', u'Alan Irvine']",8-Jan-10,3-Feb-11,391,59,24,13,22,,
SheffieldWednesday,"[u'(29) ', u'Megson, Gary', u'Gary Megson']",4-Feb-11,29-Feb-12,390,62,28,12,22,,
SheffieldWednesday,"[u'(30) ', u'Jones, Dave', u'Dave Jones']",1-Mar-12,1-Dec-13,640,81,29,22,30,,
SheffieldWednesday,"[u'(31) ', u'Gray, Stuart', u'Stuart Gray']",1-Dec-13,11-Jun-15,557,68,26,23,19,,
SheffieldWednesday,"[u'(32) ', u'Carvalhal, Carlos', u'Carlos Carvalhal']",30-Jun-15,Present,,32,16,7,9,,
Southampton,Ian Branfoot,1-Jun-91,1-Jan-94,945,128,37,34,57,,
Southampton,Alan Ball,1-Jan-94,1-Jul-95,546,67,22,24,21,,
Southampton,David Merrington,1-Jul-95,1-Jun-96,336,48,15,13,20,,
Southampton,Graeme Souness,1-Jul-96,1-Jun-97,335,48,14,15,19,,
Southampton,Dave Jones,1-Jun-97,1-Jan-00,944,113,37,22,54,,
Southampton,Glenn Hoddle,1-Jan-00,1-Mar-01,425,52,22,12,18,,
Southampton,Stuart Gray,1-Mar-01,1-Oct-01,214,19,6,2,11,,
Southampton,Gordon Strachan,1-Oct-01,1-Feb-04,853,110,39,32,39,,
Southampton,Steve Wigley,1-Feb-04,1-Mar-04,29,2,0,2,0,,
Southampton,Paul Sturrock,1-Mar-04,1-Aug-04,153,13,5,2,6,,
Southampton,Steve Wigley,1-Aug-04,1-Dec-04,122,17,3,6,8,,
Southampton,Harry Redknapp,1-Dec-04,1-Dec-05,365,49,13,21,15,,
Southampton,"[u'Dave Bassett', u' & ', u'Dennis Wise']",1-Dec-05,1-Dec-05,0,3,1,1,1,,
Southampton,George Burley,1-Dec-05,1-Jan-08,761,109,45,25,39,,
Southampton,"[u'John Gorman', u' & ', u'Jason Dodd']",1-Jan-08,1-Feb-08,31,6,1,1,4,,
Southampton,Nigel Pearson,1-Feb-08,1-May-08,90,14,3,7,4,,
Southampton,Jan Poortvliet,1-May-08,1-Jan-09,245,32,8,8,16,,
Southampton,Mark Wotte,1-Jan-09,1-Jul-09,181,18,4,7,7,,
Southampton,Alan Pardew,1-Jul-09,1-Aug-10,396,64,34,17,13,,
Southampton,Dean Wilkins,1-Aug-10,1-Sep-10,31,3,0,0,3,,
Southampton,Nigel Adkins,1-Sep-10,1-Jan-13,853,124,67,25,32,,
Southampton,Mauricio Pochettino,1-Jan-13,1-May-14,485,60,23,18,19,,
Southampton,Ronald Koeman,1-Jun-14,Present,,70,32,14,24,,
StokeCity,"[u'Macari, Lou', u'Lou Macari']",1991,1993,,122,57,35,30,,
StokeCity,"[u'Jordan, Joe', u'Joe Jordan']",1993,1994,,40,13,13,14,,
StokeCity,"[u'Hartford, Asa', u'Asa Hartford']",1994,1994,,4,3,0,1,,
StokeCity,"[u'Macari, Lou', u'Lou Macari']",1994,1997,,144,53,42,49,,
StokeCity,"[u'Bates, Chic', u'Chic Bates']",1997,1998,,33,11,9,13,,
StokeCity,"[u'Kamara, Chris', u'Chris Kamara']",1998,1998,,14,1,5,8,,
StokeCity,"[u'Durban, Alan', u'Alan Durban']",1998,1998,,5,2,0,3,,
StokeCity,"[u'Little, Brian', u'Brian Little']",1998,1999,,52,23,7,22,,
StokeCity,"[u'Megson, Gary', u'Gary Megson']",1999,1999,,22,9,7,6,,
StokeCity,"[u'\xde\xf3r\xf0arson, Gu\xf0j\xf3n', u'Gu\xf0j\xf3n \xde\xf3r\xf0arson']",1999,2002,,154,77,39,38,,
StokeCity,"[u'Cotterill, Steve', u'Steve Cotterill']",2002,2002,,13,3,5,5,,
StokeCity,"[u'Kevan, Dave', u'Dave Kevan']",2002,2002,,4,0,0,4,,
StokeCity,"[u'Pulis, Tony', u'Tony Pulis']",2002,2005,,131,47,32,52,,
StokeCity,"[u'Boskamp, Johan', u'Johan Boskamp']",2005,2006,,51,18,10,23,,
StokeCity,"[u'Pulis, Tony', u'Tony Pulis']",2006,2013,,333,122,98,113,,
StokeCity,"[u'Hughes, Mark', u'Mark Hughes']",2013,Present,,117,47,29,41,,
Sunderland,"[u'Crosby, Malcolm', u'Malcolm Crosby']",30-Dec-91,28-Jan-93,395,60,21,15,24,,
Sunderland,"[u'Butcher, Terry', u'Terry Butcher']",29-Jan-93,26-Nov-93,301,45,14,8,23,,
Sunderland,"[u'Buxton, Mick', u'Mick Buxton']",26-Nov-93,29-Mar-95,488,76,25,24,27,,
Sunderland,"[u'Reid, Peter', u'Peter Reid']",29-Mar-95,7-Oct-02,2749,353,159,95,99,,
Sunderland,"[u'Wilkinson, Howard', u'Howard Wilkinson']",10-Oct-02,10-Mar-03,151,27,4,8,15,,
Sunderland,"[u'McCarthy, Mick', u'Mick McCarthy']",12-Mar-03,6-Mar-06,1090,147,63,26,58,,
Sunderland,"[u'Ball, Kevin', u'Kevin Ball', u' (caretaker)']",7-Mar-06,31-May-06,85,10,1,2,7,,
Sunderland,"[u'Quinn, Niall', u'Niall Quinn']",25-Jul-06,30-Aug-06,36,6,1,0,5,,
Sunderland,"[u'Keane, Roy', u'Roy Keane']",30-Aug-06,4-Dec-08,827,100,42,17,41,,
Sunderland,"[u'Sbragia, Ricky', u'Ricky Sbragia']",4-Dec-08,24-May-09,171,26,6,7,13,,
Sunderland,"[u'Bruce, Steve', u'Steve Bruce']",3-Jun-09,30-Nov-11,910,98,29,28,41,,
Sunderland,"[u'Black, Eric', u'Eric Black', u' (caretaker)']",30-Nov-11,3-Dec-11,3,1,0,0,1,,
Sunderland,"[u""O'Neill, Martin"", u""Martin O'Neill""]",3-Dec-11,30-Mar-13,483,54,19,16,19,,
Sunderland,"[u'Di Canio, Paolo', u'Paolo Di Canio']",31-Mar-13,22-Sep-13,175,13,3,3,7,,
Sunderland,"[u'Ball, Kevin', u'Kevin Ball', u' (caretaker)']",22-Sep-13,8-Oct-13,16,3,1,0,2,,
Sunderland,"[u'Poyet, Gus', u'Gus Poyet']",8-Oct-13,16-Mar-15,524,75,23,22,30,,
Sunderland,"[u'Advocaat, Dick', u'Dick Advocaat']",17-Mar-15,4-Oct-15,201,19,4,6,9,,
Sunderland,"[u'Allardyce, Sam', u'Sam Allardyce']",9-Oct-15,Present,,9,3,0,6,,
SwanseaCity,"[u'Burrows, Frank', u'Frank Burrows']",21-Mar-91,31-Jul-95,1593,231,85,65,81,,
SwanseaCity,"[u'Smith, Bobby', u'Bobby Smith']",1-Aug-95,31-Jul-96,365,49,12,14,23,,
SwanseaCity,"[u'Cullis, Kevin', u'Kevin Cullis']",8-Feb-96,14-Feb-96,6,2,0,0,2,,
SwanseaCity,"[u'Rimmer, Jimmy', u'Jimmy Rimmer']",14-Feb-96,22-Feb-96,8,2,0,1,1,,
SwanseaCity,"[u'M\xf8lby, Jan', u'Jan M\xf8lby', u'[', u']']",22-Feb-96,8-Oct-97,594,80,31,16,33,,
SwanseaCity,"[u'Adams, Micky', u'Micky Adams', u'[', u']']",9-Oct-97,22-Oct-97,13,3,0,0,3,,
SwanseaCity,"[u'Cork, Alan', u'Alan Cork']",22-Oct-97,30-Jun-98,251,35,10,10,15,,
SwanseaCity,"[u'Hollins, John', u'John Hollins']",1-Jul-98,12-Sep-01,1169,170,63,47,60,,
SwanseaCity,"[u'Addison, Colin', u'Colin Addison']",13-Sep-01,7-Mar-02,175,35,11,8,16,,
SwanseaCity,"[u'Freestone, Roger', u'Roger Freestone', u'[', u'nb 3', u']']",8-Mar-02,20-Apr-02,43,8,1,2,5,,
SwanseaCity,"[u'Cusack, Nick', u'Nick Cusack', u'[', u'nb 3', u']']",8-Mar-02,19-Sep-02,195,8,2,5,1,,
SwanseaCity,"[u'Flynn, Brian', u'Brian Flynn']",19-Sep-02,18-Mar-04,546,82,28,22,32,,
SwanseaCity,"[u'Curtis, Alan', u'Alan Curtis', u'[', u'nb 2', u']']",18-Mar-04,5-Apr-04,18,4,1,1,2,,
SwanseaCity,"[u'Jackett, Kenny', u'Kenny Jackett']",5-Apr-04,15-Feb-07,1046,156,69,40,47,,
SwanseaCity,"[u'Nugent, Kevin', u'Kevin Nugent', u'[', u'nb 2', u']']",15-Feb-07,24-Feb-07,9,3,0,1,2,,
SwanseaCity,"[u'Mart\xednez, Roberto', u'Roberto Mart\xednez']",24-Feb-07,15-Jun-09,842,126,63,37,26,,
SwanseaCity,"[u'Sousa, Paulo', u'Paulo Sousa']",22-Jun-09,5-Jul-10,378,49,18,18,13,,
SwanseaCity,"[u'Rodgers, Brendan', u'Brendan Rodgers']",16-Jul-10,1-Jun-12,686,96,43,20,33,,
SwanseaCity,"[u'Laudrup, Michael', u'Michael Laudrup']",17-Jun-12,4-Feb-14,597,84,29,24,31,,
SwanseaCity,"[u'Monk, Garry', u'Garry Monk']",4-Feb-14,9-Dec-15,673,74,28,16,30,,
SwanseaCity,"[u'Curtis, Alan', u'Alan Curtis', u'[', u'nb 2', u']']",9-Dec-15,18-Jan-16,40,8,2,2,4,,
SwanseaCity,"[u'Guidolin, Francesco', u'Francesco Guidolin']",18-Jan-16,Present,,0,0,0,0,,
Watford,"Perryman, Steve",1-Nov-90,1-Jul-93,973,121,42,35,44,,
Watford,"Roeder, Glenn",1-Jul-93,1-Feb-96,945,120,39,32,49,,
Watford,"Taylor, Graham",1-Feb-96,1-Jun-96,121,18,5,8,5,,
Watford,"Jackett, Kenny",1-Jun-96,1-Jun-97,365,46,16,19,11,,
Watford,"Taylor, Graham",1-Jun-97,1-May-01,1430,176,71,45,60,,
Watford,"Vialli, Gianluca",1-May-01,1-Jun-02,396,46,16,11,19,,
Watford,"Lewington, Ray",1-Jun-02,1-Mar-05,1004,131,42,36,53,,
Watford,"Boothroyd, Aidy",1-Mar-05,1-Nov-08,1341,152,51,48,53,,
Watford,"Mackay, Malky",1-Nov-08,1-Nov-08,0,5,2,1,2,,
Watford,"Rodgers, Brendan",1-Nov-08,1-Jun-09,212,27,11,6,10,,
Watford,"Mackay, Malky",1-Jun-09,1-Jun-11,730,92,30,25,37,,
Watford,"Dyche, Sean",1-Jun-11,1-Jul-12,396,46,16,16,14,,
Watford,"Zola, Gianfranco",1-Jul-12,1-Dec-13,518,66,29,15,22,,
Watford,"Sannino, Giuseppe",1-Dec-13,1-Aug-14,243,31,13,8,10,,
Watford,"Garc神a Junyent, 神scar",1-Sep-14,1-Sep-14,0,4,1,2,1,,
Watford,"McKinlay, Billy",1-Sep-14,1-Oct-14,30,2,1,1,0,,
Watford,"Jokanovi祇, Slavi″a",1-Oct-14,1-Jun-15,243,35,21,4,10,,
Watford,"Flores, Quique",1-Jun-15,present,,21,8,5,8,,
WestBrom,"[u'Gould, Bobby', u'Bobby Gould']",25-Feb-91,5-May-92,435,66,22,23,21,,
WestBrom,"[u'Ardiles, Osvaldo', u'Osvaldo Ardiles']",8-May-92,19-Jun-93,407,55,30,11,14,,
WestBrom,"[u'Burkinshaw, Keith', u'Keith Burkinshaw']",19-Jun-93,17-Oct-94,485,64,15,19,30,,
WestBrom,"[u'Buckley, Alan', u'Alan Buckley']",20-Oct-94,22-Jan-97,825,118,39,34,45,,
WestBrom,"[u'Mann, Arthur', u'Arthur Mann']",21-Jan-97,5-Feb-97,15,3,1,1,1,,
WestBrom,"[u'Harford, Ray', u'Ray Harford']",6-Feb-97,4-Dec-97,301,40,19,7,14,,
WestBrom,"[u'Barker, Richie', u'Richie Barker']",5-Dec-97,12-Dec-97,7,1,1,0,0,,
WestBrom,"[u'Trewick, John', u'John Trewick']",13-Dec-97,23-Dec-97,10,2,0,0,2,,
WestBrom,"[u'Smith, Denis', u'Denis Smith']",24-Dec-97,27-Jul-99,580,72,22,19,31,,
WestBrom,"[u'Regis, Cyrille', u'Cyrille Regis', u' &', u'\n', u'John Gorman']",28-Jul-99,2-Aug-99,5,0,0,0,0,,
WestBrom,"[u'Little, Brian', u'Brian Little']",3-Aug-99,6-Mar-00,216,41,8,18,15,,
WestBrom,"[u'Regis, Cyrille', u'Cyrille Regis', u' &', u'\n', u'Allan Evans']",7-Mar-00,8-Mar-00,1,1,1,0,0,,
WestBrom,"[u'Megson, Gary', u'Gary Megson']",9-Mar-00,26-Oct-04,1692,221,94,50,77,,
WestBrom,"[u'Burrows, Frank', u'Frank Burrows']",27-Oct-04,8-Nov-04,12,2,0,1,1,,
WestBrom,"[u'Robson, Bryan', u'Bryan Robson']",9-Nov-04,18-Sep-06,678,81,19,24,38,,
WestBrom,"[u'Pearson, Nigel', u'Nigel Pearson']",19-Sep-06,17-Oct-06,28,4,3,1,0,,
WestBrom,"[u'Shakespeare, Craig', u'Craig Shakespeare']",17-Oct-06,17-Oct-06,0,1,1,0,0,,
WestBrom,"[u'Mowbray, Tony', u'Tony Mowbray']",18-Oct-06,16-Jun-09,972,140,57,32,51,,
WestBrom,"[u'Di Matteo, Roberto', u'Roberto Di Matteo']",30-Jun-09,6-Feb-11,586,82,40,19,23,,
WestBrom,"[u'Appleton, Michael', u'Michael Appleton']",6-Feb-11,14-Feb-11,8,1,0,1,0,,
WestBrom,Roy Hodgson,14-Feb-11,1-May-12,442,54,20,13,21,,
WestBrom,Steve Clarke,12-Jun-12,14-Dec-13,550,60,19,15,26,,
WestBrom,Keith Downing,14-Dec-13,11-Jan-14,28,6,1,3,2,,
WestBrom,Pepe Mel,9-Jan-14,12-May-14,123,17,3,6,8,,
WestBrom,Alan Irvine,14-Jun-14,29-Dec-14,198,22,5,6,11,,
WestBrom,Rob Kelly,29-Dec-14,1-Jan-15,3,1,0,1,0,,
WestBrom,Tony Pulis,1-Jan-15,Present,,44,17,11,16,,
Wolverhampton,"[u'Turner, Graham', u'Graham Turner']",1-Oct-86,1-Mar-94,2708,412,179,109,124,,
Wolverhampton,"[u'Taylor, Graham', u'Graham Taylor']",1-Mar-94,1-Nov-95,610,91,36,29,26,,
Wolverhampton,"[u'McGhee, Mark', u'Mark McGhee']",1-Dec-95,1-Nov-98,1066,159,65,39,55,,
Wolverhampton,"[u'Lee, Colin', u'Colin Lee']",1-Nov-98,1-Dec-00,761,111,44,33,34,,
Wolverhampton,"[u'Jones, Dave', u'Dave Jones']",1-Jan-01,1-Nov-04,1400,187,75,52,60,,
Wolverhampton,"[u'Hoddle, Glenn', u'Glenn Hoddle']",1-Dec-04,1-Jul-06,577,76,27,34,15,,
Wolverhampton,"[u'McCarthy, Mick', u'Mick McCarthy']",1-Jul-06,1-Feb-12,2041,270,104,66,100,,
Wolverhampton,"[u'Connor, Terry', u'Terry Connor']",1-Feb-12,1-Jun-12,121,13,0,4,9,,
Wolverhampton,"[u'Solbakken, St\xe5le', u'St\xe5le Solbakken']",1-Jul-12,1-Jan-13,184,30,10,5,15,,
